Nom Utilisateur,Note,ID Film
z20050721180910530845446,4.5,13892
z20051225193237820759595,4.5,13892
z20060302220906023349322,4.0,13892
z20230506201011819891129,4.0,13892
z20130829150441247155861,4.0,13892
z20221027123702215276303,4.0,13892
z20060623014306840262186,4.0,13892
z20181130191842380319159,4.0,13892
z20151216222117953451714,4.0,13892
z20170808233254160655438,4.0,13892
z20161222045629570932478,4.0,13892
z20190317133551074752593,4.0,13892
z20071016092420470831354,4.0,13892
z20120423150729480847948,4.0,13892
z20111210233739330608151,4.0,13892
z20050102191155607448983,4.0,13892
z20090902222358357397825,4.0,13892
z20070601152152060178383,4.0,13892
z20060527001847620902245,4.0,13892
z20120729234032190967658,4.0,13892
z20161127203550770316524,4.0,13892
z20140717115833640656964,4.0,13892
z20120516090532753205331,4.0,13892
z20151017010826260296327,4.0,13892
z20110413145318050132421,4.0,13892
z20150611102648140178198,4.0,13892
z20150901203230053655295,4.0,13892
z20141010224312060916551,4.0,13892
z20040811200135100875438,4.0,13892
z20150321093207920732288,4.0,13892
z20080608021220147546755,4.0,13892
z20120208201915117838156,4.0,13892
z20141115083814400458133,4.0,13892
z20061228232125060155817,4.0,13892
z20110901010325947841971,4.0,13892
z20110717170436333359548,4.0,13892
z20131010200557953669165,4.0,13892
z20131006235640710241972,4.0,13892
z20130906163421460956772,4.0,13892
z20050609122548003743533,4.0,13892
z20100408190910397837155,4.0,13892
z20121121193225463845592,4.0,13892
z20130529141341153807174,4.0,13892
z20130402180116123487199,4.0,13892
z20100902125140520429289,4.0,13892
z20111025034545657435144,4.0,13892
z20070228015331953348969,4.0,13892
z20090228154149557748814,4.0,13892
z20080710121526103655782,4.0,13892
z20101019113030630533285,4.0,13892
z20110303190024017478821,4.0,13892
z20090728170525347712215,4.0,13892
z20120725090855383599792,4.0,13892
z20060816165643403707379,4.0,13892
z20080507121910853388237,4.0,13892
z20030618140425673294273,4.0,13892
z20070405191402390431943,4.0,13892
z20100729103223223421146,4.0,13892
z20050803130329247866579,4.0,13892
z20050521194517957624426,4.0,13892
z20081107165708247455434,4.0,13892
z20091204183944323302984,4.0,13892
z20080209164735390257566,4.0,13892
z20060301175350513632691,4.0,13892
z20100724235236347537452,4.0,13892
z20101024142544487157745,4.0,13892
z20090918174146223419487,4.0,13892
z20080815133421173197638,4.0,13892
z20070805204153590494368,4.0,13892
z20110518113210740812479,4.0,13892
z20100313200722567646169,4.0,13892
z20070505103550823744524,4.0,13892
z20061223123237770658689,4.0,13892
z20080223180810410698852,4.0,13892
z20110123162143883159885,4.0,13892
z20100510124951590886379,4.0,13892
z20050306233459653952996,4.0,13892
z20090524190355113285244,4.0,13892
z20011007123725673879785,4.0,13892
z20080314214241430849311,4.0,13892
z20100414224206460465117,4.0,13892
z20101114103811370442894,4.0,13892
z20090709203010670558689,4.0,13892
z20091023220345437969193,4.0,13892
z20050427113414187871239,4.0,13892
z20060903155614947964176,4.0,13892
z20050705170420620107863,4.0,13892
z20070502164300817557547,4.0,13892
z20060630222410860189832,4.0,13892
z20091201104314913744371,4.0,13892
z20080625143042143526755,4.0,13892
z20090408201754960462178,4.0,13892
z20071121202035210274799,4.0,13892
z20090117134154690162987,4.0,13892
z20071229110145390394274,4.0,13892
z20081005163400347127414,4.0,13892
z20081113221550880704475,4.0,13892
z20080727143006250939249,4.0,13892
z20060112212925890608299,4.0,13892
z20080621184130663648554,4.0,13892
z20080103124336383992571,4.0,13892
z20060306120707657834768,4.0,13892
z20050321210858313757866,4.0,13892
z20080125212211510869922,4.0,13892
z20071225161035710655492,4.0,13892
z20061202182425660165735,4.0,13892
z20071209142618677824894,4.0,13892
z20071123125109190849887,4.0,13892
z20031213131025343729834,4.0,13892
z20060404120924297799922,4.0,13892
z20030517175828623839341,4.0,13892
z20070512203027100489295,4.0,13892
z20030101162055787415494,4.0,13892
z20060718111816853474672,4.0,13892
z20031219091630353929929,4.0,13892
z20060625182133290143138,4.0,13892
z20041207222824320473123,4.0,13892
z20060115135512013637487,4.0,13892
z20050423094311043519744,4.0,13892
z20050125211636197907259,4.0,13892
z20061026091430080854912,4.0,13892
z20060429132736607875159,4.0,13892
z20040421151600323997587,4.0,13892
z20010710141017880217585,4.0,13892
z20051128100737723566529,4.0,13892
z20060104114128903594995,4.0,13892
z20060705083530340418843,4.0,13892
z20041211133547140398317,4.0,13892
z20040407113854130597348,4.0,13892
z20190923053624464795792,3.5,13892
z20200727171606485614605,3.5,13892
z20180807221002919764367,3.5,13892
z20080913094523480198174,3.5,13892
z20110724161338573222935,3.5,13892
z20090728084538093964468,3.5,13892
z20080501003537567381587,3.5,13892
z20081112095130247671186,3.5,13892
z20051130155621770461137,3.5,13892
z20050601223753740705814,3.5,13892
z20080327175445260783321,3.5,13892
z20061221130659670562482,3.5,13892
z20130928112605200989345,3.5,13892
z20141109111543913963913,3.5,13892
z20150206185349463837689,3.5,13892
z20140106184842703619977,3.5,13892
z20130425114501183647626,3.5,13892
z20121210201153727734865,3.5,13892
z20100307181559167928367,3.5,13892
z20110416204054023788665,3.5,13892
z20111029113034203129739,3.5,13892
z20060622125648277489327,3.5,13892
z20090207171111367802671,3.5,13892
z20080320171055307981594,3.5,13892
z20110918132138280161431,3.5,13892
z20070628155848743286437,3.5,13892
z20090915162404043529229,3.5,13892
z20110103015254323527686,3.5,13892
z20070526100726653606978,3.5,13892
z20060724111614173832139,3.5,13892
z20080306163610250402736,3.5,13892
z20050819145656857799156,3.5,13892
z20031203015940427689346,3.0,13892
z20140911133411827406656,3.0,13892
z20090901232953683788746,3.0,13892
z20050423225326903579222,3.0,13892
z20171227202728840555521,3.0,13892
z20080112153013987509666,3.0,13892
z20120102143934650691337,3.0,13892
z20130804141603107661268,3.0,13892
z20100813230836960982834,3.0,13892
z20100813190314393126625,3.0,13892
z20121029211620257393582,3.0,13892
z20050716115647820229722,3.0,13892
z20090925140459940706677,3.0,13892
z20110808160016427724924,3.0,13892
z20100228191200007185414,3.0,13892
z20090811141736853878459,3.0,13892
z20080729162713020205296,3.0,13892
z20060810103049520951213,3.0,13892
z20090105212140060354767,3.0,13892
z20060430164838640163367,3.0,13892
z20030319150345083899824,3.0,13892
z20040326132538453293222,3.0,13892
z20180724204055107932936,2.5,13892
z20100718114325270249286,2.5,13892
z20100427023509903775925,2.5,13892
z20080907154340520633881,2.5,13892
z20050501203212980538555,2.5,13892
z20090429031034837238798,2.5,13892
z20080721104135860952334,2.5,13892
z20090204184937363311972,2.5,13892
z20090221125114093357765,2.5,13892
z20090111131401907609392,2.5,13892
z20080826155654287615215,2.5,13892
z20050531104705440897887,2.5,13892
z20071028135630833451522,2.5,13892
z20060108191332447764124,2.5,13892
z20050510180252533864660,2.5,13892
z20050729191203793615724,2.5,13892
z20060918100754323573785,2.5,13892
z20050207195629293628722,2.5,13892
z20040420132105487979423,2.5,13892
z20180618215151731200315,2.0,13892
z20060507110429097158995,2.0,13892
z20090424150221233313514,2.0,13892
z20041023094941513183997,2.0,13892
z20121112213348247156124,1.5,13892
z20110424210535243898834,1.5,13892
z20130425115134117393627,1.0,13892
z20120513115507660594719,1.0,13892
z20060719111143187849853,1.0,13892
z20020201155528393476112,1.0,13892
z20091030195203317677414,1.0,13892
z20070415212143350985879,1.0,13892
z20040301115223353424921,1.0,13892
z20090714204317520117452,1.0,13892
z20070320214343880854292,1.0,13892
z20070304213611187713482,1.0,13892
z20050921143128113127175,1.0,13892
z20060704134253223546481,0.5,13892
z20080223192731280813435,0.5,13892
z20050723115545143682894,0.5,13892
z20030318104639813779116,0.5,13892
z20131029220933320721845,5.0,135063
z20191029113723960566014,5.0,135063
z20130506121832697984727,5.0,135063
z20140409231517963166419,5.0,135063
z20130425115134117393627,5.0,135063
z20170812153619510284924,5.0,135063
z20130131093709250982544,5.0,135063
z20180122185236460817886,5.0,135063
z20181130191842380319159,5.0,135063
z20091113080548813355274,5.0,135063
z20101005120912040975241,5.0,135063
z20170717003854370601468,5.0,135063
z20060318194416363195696,5.0,135063
z20140326184436270936784,5.0,135063
z20070205193418780793514,5.0,135063
z20180208230558857314097,5.0,135063
z20180204141845857135127,5.0,135063
z20161222045629570932478,5.0,135063
z20170108193301507354951,5.0,135063
z20100813190314393126625,5.0,135063
z20160324192400560535292,5.0,135063
z20110827204156793908029,5.0,135063
z20140602204924943946286,5.0,135063
z20150321093207920732288,5.0,135063
z20150621101535110551355,5.0,135063
z20070501210827537495922,5.0,135063
z20140324162524883754462,5.0,135063
z20150304183759300753849,5.0,135063
z20150611102648140178198,5.0,135063
z20150206185349463837689,5.0,135063
z20110122105738370438456,5.0,135063
z20141004233849727225846,5.0,135063
z20130805181427820682674,5.0,135063
z20060902100417973592273,5.0,135063
z20120108154642870268676,5.0,135063
z20130928112605200989345,5.0,135063
z20110416204054023788665,5.0,135063
z20110624203517947716343,5.0,135063
z20120617164850633481311,5.0,135063
z20130906163421460956772,5.0,135063
z20090810111840677668562,5.0,135063
z20130423203255533833581,5.0,135063
z20130304203108777906398,5.0,135063
z20120603010639400517411,5.0,135063
z20051105131449940367618,5.0,135063
z20110307145426453772612,5.0,135063
z20100719145540520357232,5.0,135063
z20120218180244490715355,5.0,135063
z20111028130825790465388,5.0,135063
z20121112213348247156124,5.0,135063
z20120718174300247526936,5.0,135063
z20121107170947723701745,5.0,135063
z20080512121631460288596,5.0,135063
z20100516223630127232122,5.0,135063
z20111231001915390598871,5.0,135063
z20101014094554153903669,5.0,135063
z20120627120700427383449,5.0,135063
z20120724171122203988828,5.0,135063
z20120318112307003102189,5.0,135063
z20120517130803473738638,5.0,135063
z20110801175449003572818,5.0,135063
z20120425191505833119849,5.0,135063
z20080207171123347607438,5.0,135063
z20110303190024017478821,5.0,135063
z20101019113030630533285,5.0,135063
z20111117132817183244497,5.0,135063
z20071018170703807835161,5.0,135063
z20110828204641337389611,5.0,135063
z20110624210838573238386,5.0,135063
z20060718111816853474672,5.0,135063
z20110513170744043585273,5.0,135063
z20100728134703260606673,5.0,135063
z20060226153101277712935,5.0,135063
z20110207173035203991979,5.0,135063
z20101127124640440695159,5.0,135063
z20071031125246787736481,5.0,135063
z20100524164450633857355,5.0,135063
z20080925145118637816315,5.0,135063
z20101110105739100291757,5.0,135063
z20100808111625543997398,5.0,135063
z20050531104705440897887,5.0,135063
z20080223180810410698852,5.0,135063
z20070320214343880854292,5.0,135063
z20100106192309293958283,5.0,135063
z20100215212137060698769,5.0,135063
z20100629152658950744218,5.0,135063
z20081214155238763597636,5.0,135063
z20091229095621480997198,5.0,135063
z20061227183546640599755,5.0,135063
z20090216132834197657146,5.0,135063
z20100418185004863955311,5.0,135063
z20100405211443367674381,5.0,135063
z20080206144626710256034,5.0,135063
z20050403002630833604744,5.0,135063
z20100211231014120957428,5.0,135063
z20090728170525347712215,5.0,135063
z20050128222123237478868,5.0,135063
z20060613021515537202291,5.0,135063
z20070805204153590494368,5.0,135063
z20071128191043133926865,5.0,135063
z20091023220345437969193,5.0,135063
z20090728084538093964468,5.0,135063
z20070825121933220319675,5.0,135063
z20060628031636623335972,5.0,135063
z20060903155614947964176,5.0,135063
z20050819145656857799156,5.0,135063
z20090811141736853878459,5.0,135063
z20090117001345033867871,5.0,135063
z20060520132313997558685,5.0,135063
z20080915134506200531819,5.0,135063
z20060301175350513632691,5.0,135063
z20060719162449733315717,5.0,135063
z20020907125215830101724,5.0,135063
z20050524101859840167184,5.0,135063
z20090617142055540504239,5.0,135063
z20080719210006990932995,5.0,135063
z20041023094941513183997,5.0,135063
z20070227002736653411323,5.0,135063
z20090414114927860775368,5.0,135063
z20080403165051340133418,5.0,135063
z20060705083530340418843,5.0,135063
z20060302220906023349322,5.0,135063
z20050627211102177769862,5.0,135063
z20090424103158593511859,5.0,135063
z20090501185820923541318,5.0,135063
z20070415194703523615915,5.0,135063
z20090424150221233313514,5.0,135063
z20081215110204860602253,5.0,135063
z20080103124336383992571,5.0,135063
z20090303142106577734119,5.0,135063
z20080712115052910383998,5.0,135063
z20080815133421173197638,5.0,135063
z20080102010939413695533,5.0,135063
z20070114180158077852716,5.0,135063
z20070302230056770891342,5.0,135063
z20060621171024663859233,5.0,135063
z20090406113828467868993,5.0,135063
z20071107142450977843642,5.0,135063
z20050128195009540347344,5.0,135063
z20090215192301720367223,5.0,135063
z20040811235635050402132,5.0,135063
z20031230182423740637263,5.0,135063
z20050930123048730491182,5.0,135063
z20090323193222567627582,5.0,135063
z20060623014306840262186,5.0,135063
z20040707204226283876322,5.0,135063
z20080507121910853388237,5.0,135063
z20050515194349877622686,5.0,135063
z20060818004237467739319,5.0,135063
z20070308105940623839425,5.0,135063
z20050405180207000645014,5.0,135063
z20060619140201237215578,5.0,135063
z20010710141017880217585,5.0,135063
z20050212011643893241315,5.0,135063
z20051220181957240298347,5.0,135063
z20090111190907490427793,5.0,135063
z20090305234621970258997,5.0,135063
z20051222072805213598232,5.0,135063
z20080803185521430816944,5.0,135063
z20080907154340520633881,5.0,135063
z20040420132105487979423,5.0,135063
z20050523154208190799661,5.0,135063
z20070326194841787401361,5.0,135063
z20060121115833357319818,5.0,135063
z20051225193237820759595,5.0,135063
z20071102163148580366697,5.0,135063
z20060219153723297463545,5.0,135063
z20060622125648277489327,5.0,135063
z20060816165643403707379,5.0,135063
z20041207222824320473123,5.0,135063
z20070402143857913789818,5.0,135063
z20060520184332677502137,5.0,135063
z20050102191155607448983,5.0,135063
z20060314171314987706375,5.0,135063
z20081010125709563208322,5.0,135063
z20081103101911790279523,5.0,135063
z20041215131324480177271,5.0,135063
z20071021153249553451578,5.0,135063
z20070328215230313433177,5.0,135063
z20040515202406560614376,5.0,135063
z20061104161243417623146,5.0,135063
z20070530162144030394855,5.0,135063
z20051119151814240875591,5.0,135063
z20080304185158993234323,5.0,135063
z20071113142920963717278,5.0,135063
z20080210170114050592734,5.0,135063
z20080301154658057361277,5.0,135063
z20090118230847590126158,5.0,135063
z20050802182446983335354,5.0,135063
z20050729191203793615724,5.0,135063
z20070419172401260412555,5.0,135063
z20041019222838773316465,5.0,135063
z20080314214241430849311,5.0,135063
z20070801214106347776952,5.0,135063
z20030815190429267731644,5.0,135063
z20061103220321107908638,5.0,135063
z20070302141824443125453,5.0,135063
z20060317115155370578365,5.0,135063
z20080423201044843426724,5.0,135063
z20020324024705850413533,5.0,135063
z20070917204046350232651,5.0,135063
z20070526185804357844465,5.0,135063
z20011005085358733534897,5.0,135063
z20071229110145390394274,5.0,135063
z20050125211636197907259,5.0,135063
z20060120185249557812865,5.0,135063
z20030510224939787458134,5.0,135063
z20050601140719843921044,5.0,135063
z20011217182609190269848,5.0,135063
z20051208180332140797953,5.0,135063
z20081107165708247455434,5.0,135063
z20070712124634610227628,5.0,135063
z20050321210858313757866,5.0,135063
z20071225161035710655492,5.0,135063
z20061221130659670562482,5.0,135063
z20040827093310567684711,5.0,135063
z20080329203618543641641,5.0,135063
z20060429110942850756362,5.0,135063
z20050529185256800542873,5.0,135063
z20080306220715737774363,5.0,135063
z20041029114509697655189,5.0,135063
z20070304213611187713482,5.0,135063
z20050812151049473478856,5.0,135063
z20181020125118725610391,4.5,135063
z20240216004759726151718,4.5,135063
z20110628112840297655899,4.5,135063
z20191020065719641318283,4.5,135063
z20100510124951590886379,4.5,135063
z20070429202537840527684,4.5,135063
z20210219233708124793951,4.5,135063
z20150224012317037718637,4.5,135063
z20060507183112407473895,4.5,135063
z20191227171356486705092,4.5,135063
z20100501164454243754298,4.5,135063
z20080308114506610189469,4.5,135063
z20120516090532753205331,4.5,135063
z20040906134625217142423,4.5,135063
z20190411203311674561124,4.5,135063
z20130715204512200682659,4.5,135063
z20070302235109397616275,4.5,135063
z20100729103223223421146,4.5,135063
z20160409145036200217177,4.5,135063
z20171227202728840555521,4.5,135063
z20110316142207093559788,4.5,135063
z20161127203550770316524,4.5,135063
z20160309113636337992272,4.5,135063
z20160409142210377435924,4.5,135063
z20090216130001493566284,4.5,135063
z20120217141238760128499,4.5,135063
z20110907130528143201518,4.5,135063
z20150901203230053655295,4.5,135063
z20141010224312060916551,4.5,135063
z20050508205234440787466,4.5,135063
z20150206144836190805248,4.5,135063
z20140811085121137216455,4.5,135063
z20080329124801187714838,4.5,135063
z20111116182632977765269,4.5,135063
z20140505093817713797659,4.5,135063
z20140106184842703619977,4.5,135063
z20140301172409253584857,4.5,135063
z20110127062739973149758,4.5,135063
z20110514193640503474719,4.5,135063
z20110807205546030839681,4.5,135063
z20121031181838360929826,4.5,135063
z20070309222233647715216,4.5,135063
z20121109091712027526453,4.5,135063
z20110106190848983256838,4.5,135063
z20070628155848743286437,4.5,135063
z20090221125114093357765,4.5,135063
z20080626214000190133839,4.5,135063
z20070810214732340671259,4.5,135063
z20070823132251257245614,4.5,135063
z20110406132108400228853,4.5,135063
z20050803130329247866579,4.5,135063
z20060918100754323573785,4.5,135063
z20100925133504780134191,4.5,135063
z20080702101735577857749,4.5,135063
z20100810222315680205941,4.5,135063
z20071212160703810733795,4.5,135063
z20060620201901003577172,4.5,135063
z20100313200722567646169,4.5,135063
z20090520094437697506230,4.5,135063
z20050306233459653952996,4.5,135063
z20101114103811370442894,4.5,135063
z20060816003252703655719,4.5,135063
z20100724235149123359951,4.5,135063
z20090429031034837238798,4.5,135063
z20060213184525483943267,4.5,135063
z20050727171108940942246,4.5,135063
z20091107150756700814021,4.5,135063
z20080824153656800612875,4.5,135063
z20100419204105110183184,4.5,135063
z20090403192921710638442,4.5,135063
z20090724133940170133742,4.5,135063
z20050423094311043519744,4.5,135063
z20080802022604397538688,4.5,135063
z20050629165513677861729,4.5,135063
z20080602235158543785165,4.5,135063
z20090110141256417792643,4.5,135063
z20040930150207100958237,4.5,135063
z20080519180800590239788,4.5,135063
z20031203015940427689346,4.5,135063
z20080501003537567381587,4.5,135063
z20041205211503897621374,4.5,135063
z20060519212614730214605,4.5,135063
z20030319150345083899824,4.5,135063
z20061026091430080854912,4.5,135063
z20040229145059670215534,4.5,135063
z20051005214729860575238,4.5,135063
z20081031202357640622383,4.5,135063
z20060813141322797992633,4.5,135063
z20230106104816278479836,4.0,135063
z20080621184130663648554,4.0,135063
z20230506201011819891129,4.0,135063
z20230506201011819891129,4.0,135063
z20180103011351860308632,4.0,135063
z20040326132538453293222,4.0,135063
z20050417090054247813778,4.0,135063
z20210313230202910523299,4.0,135063
z20120725090855383599792,4.0,135063
z20111210233739330608151,4.0,135063
z20120404190055110661911,4.0,135063
z20040407113854130597348,4.0,135063
z20170226180637060548863,4.0,135063
z20110724161338573222935,4.0,135063
z20171031113846950292843,4.0,135063
z20150614153727993108848,4.0,135063
z20051101195742210643137,4.0,135063
z20051025152231730517468,4.0,135063
z20160730230421513111371,4.0,135063
z20021216180627033411849,4.0,135063
z20120922200326057746578,4.0,135063
z20130804141603107661268,4.0,135063
z20071123125109190849887,4.0,135063
z20120729234032190967658,4.0,135063
z20170707170528043187781,4.0,135063
z20170610215150260673815,4.0,135063
z20120102143934650691337,4.0,135063
z20130211030432150681346,4.0,135063
z20140102130544340291557,4.0,135063
z20150715010110537648653,4.0,135063
z20151017010826260296327,4.0,135063
z20120625104524440211524,4.0,135063
z20100214153018883302854,4.0,135063
z20141121181040387159999,4.0,135063
z20061228232125060155817,4.0,135063
z20110828082536017359313,4.0,135063
z20140427201750710387998,4.0,135063
z20131010200557953669165,4.0,135063
z20131223192123433651566,4.0,135063
z20130102000319520925741,4.0,135063
z20050609122548003743533,4.0,135063
z20111025034545657435144,4.0,135063
z20120113151726647698432,4.0,135063
z20121220014206963734937,4.0,135063
z20121027174313310678721,4.0,135063
z20110302224523870332136,4.0,135063
z20120818153732320983234,4.0,135063
z20100902125140520429289,4.0,135063
z20120509144229610539964,4.0,135063
z20120513115507660594719,4.0,135063
z20120420013736487892714,4.0,135063
z20060526163620730863733,4.0,135063
z20090920120126453644163,4.0,135063
z20090915162404043529229,4.0,135063
z20100609194409997978744,4.0,135063
z20090918174146223419487,4.0,135063
z20070111225818437927316,4.0,135063
z20110103015254323527686,4.0,135063
z20020201155528393476112,4.0,135063
z20070526100726653606978,4.0,135063
z20100408190910397837155,4.0,135063
z20111022122602147674249,4.0,135063
z20100826220738057988997,4.0,135063
z20110622235613937908356,4.0,135063
z20100724235236347537452,4.0,135063
z20050721180910530845446,4.0,135063
z20070601152152060178383,4.0,135063
z20080204182124630977268,4.0,135063
z20060529184639807388441,4.0,135063
z20090731193009127356967,4.0,135063
z20070505103550823744524,4.0,135063
z20100718114325270249286,4.0,135063
z20090709203010670558689,4.0,135063
z20090307181657690378397,4.0,135063
z20050116205538777833477,4.0,135063
z20031203135721137894218,4.0,135063
z20091218155831817717458,4.0,135063
z20070303152642750378787,4.0,135063
z20091122132809733833476,4.0,135063
z20100305210607520651518,4.0,135063
z20090204184937363311972,4.0,135063
z20091207112521467125462,4.0,135063
z20070822100940487978663,4.0,135063
z20050207195629293628722,4.0,135063
z20080826155654287615215,4.0,135063
z20071209142618677824894,4.0,135063
z20050423225326903579222,4.0,135063
z20080724163543937514837,4.0,135063
z20080209164735390257566,4.0,135063
z20090408201754960462178,4.0,135063
z20081202114155780892114,4.0,135063
z20040421151600323997587,4.0,135063
z20071106025101253976861,4.0,135063
z20090714204317520117452,4.0,135063
z20081027154523057881355,4.0,135063
z20080719102429627627951,4.0,135063
z20070228015331953348969,4.0,135063
z20090514144143663611125,4.0,135063
z20060703150134300687689,4.0,135063
z20030101162055787415494,4.0,135063
z20021207201613827321656,4.0,135063
z20070307200253217784276,4.0,135063
z20080626010810507114198,4.0,135063
z20090105212140060354767,4.0,135063
z20071219231441527449392,4.0,135063
z20080327175445260783321,4.0,135063
z20050831135845587452279,4.0,135063
z20080212183212233191568,4.0,135063
z20060919170007063423141,4.0,135063
z20080214211216257586282,4.0,135063
z20081005163400347127414,4.0,135063
z20090320175007970868546,4.0,135063
z20081120233649920772284,4.0,135063
z20050819155138300772291,4.0,135063
z20050521194517957624426,4.0,135063
z20040630141522227308769,4.0,135063
z20070109230910920975657,4.0,135063
z20061028091922393442315,4.0,135063
z20060429132736607875159,4.0,135063
z20060115230728017869612,4.0,135063
z20030916115310953701324,4.0,135063
z20040811200135100875438,4.0,135063
z20090207171111367802671,4.0,135063
z20080601180020957425269,4.0,135063
z20081013223010063688223,4.0,135063
z20041211133547140398317,4.0,135063
z20021205134225490824322,4.0,135063
z20070502164300817557547,4.0,135063
z20051213200200593329431,4.0,135063
z20060426185506290769389,4.0,135063
z20011007123725673879785,4.0,135063
z20060302165600123312946,4.0,135063
z20080322011215150181988,4.0,135063
z20080212104604547972815,4.0,135063
z20080721104135860952334,4.0,135063
z20090131191953557916171,4.0,135063
z20051202210829790363634,4.0,135063
z20071016092420470831354,4.0,135063
z20060810103049520951213,4.0,135063
z20031014204348090556823,4.0,135063
z20081122092054797892142,4.0,135063
z20071030161026767513136,4.0,135063
z20041211182043117953141,4.0,135063
z20090115180603007555739,4.0,135063
z20060520180021477247646,4.0,135063
z20070814215940203765217,4.0,135063
z20071028135630833451522,4.0,135063
z20071016041219617269137,4.0,135063
z20070512203027100489295,4.0,135063
z20080125212211510869922,4.0,135063
z20051128100737723566529,4.0,135063
z20190923053624464795792,3.5,135063
z20100414224206460465117,3.5,135063
z20190317133551074752593,3.5,135063
z20170808233254160655438,3.5,135063
z20180724204055107932936,3.5,135063
z20050601223753740705814,3.5,135063
z20091204183944323302984,3.5,135063
z20151222111550330413983,3.5,135063
z20140710221625293303322,3.5,135063
z20080112153013987509666,3.5,135063
z20080608021220147546755,3.5,135063
z20110224050515183424271,3.5,135063
z20110717170436333359548,3.5,135063
z20140114084836177668966,3.5,135063
z20121210201153727734865,3.5,135063
z20070907225112620316547,3.5,135063
z20130425114501183647626,3.5,135063
z20111104200006123581629,3.5,135063
z20130124195214260283337,3.5,135063
z20081215003531727556963,3.5,135063
z20121029211620257393582,3.5,135063
z20070428180359390239597,3.5,135063
z20120610131602710471634,3.5,135063
z20030618140425673294273,3.5,135063
z20090925140459940706677,3.5,135063
z20080502091534097726635,3.5,135063
z20111108102528243355333,3.5,135063
z20120109193911367962596,3.5,135063
z20100228191200007185414,3.5,135063
z20060104114128903594995,3.5,135063
z20111104162933980262633,3.5,135063
z20110313115139770515138,3.5,135063
z20110524231031143247851,3.5,135063
z20060724111614173832139,3.5,135063
z20050501203212980538555,3.5,135063
z20110123162143883159885,3.5,135063
z20091108175011120148185,3.5,135063
z20070814101548197695978,3.5,135063
z20080306163610250402736,3.5,135063
z20050105115317300245468,3.5,135063
z20051019145019100363212,3.5,135063
z20060516110246577796967,3.5,135063
z20060527001847620902245,3.5,135063
z20050716115647820229722,3.5,135063
z20080710121526103655782,3.5,135063
z20081113221550880704475,3.5,135063
z20030318104639813779116,3.5,135063
z20140529195841537977656,3.0,135063
z20130829150441247155861,3.0,135063
z20060115135512013637487,3.0,135063
z20090901232953683788746,3.0,135063
z20051130155621770461137,3.0,135063
z20120412210032180479212,3.0,135063
z20120715085310630477794,3.0,135063
z20150405110208810843637,3.0,135063
z20120208201915117838156,3.0,135063
z20141115083814400458133,3.0,135063
z20050112034839173359726,3.0,135063
z20121226180301760912584,3.0,135063
z20041128185657097168214,3.0,135063
z20110717172007153537939,3.0,135063
z20060430164838640163367,3.0,135063
z20110808160016427724924,3.0,135063
z20070806222814460285851,3.0,135063
z20070221213254607907611,3.0,135063
z20060630222410860189832,3.0,135063
z20051102150225437976298,3.0,135063
z20091218104700367826695,3.0,135063
z20060507110429097158995,3.0,135063
z20100224144225593483172,3.0,135063
z20100908132022080972546,3.0,135063
z20060104204707340124355,3.0,135063
z20060306120707657834768,3.0,135063
z20050824105436343945226,3.0,135063
z20060705200421300581489,3.0,135063
z20060112212925890608299,3.0,135063
z20070223183100607482562,3.0,135063
z20080625143042143526755,3.0,135063
z20040301115223353424921,3.0,135063
z20081009225920613627173,2.5,135063
z20140301185348897224864,2.5,135063
z20110818000852400358431,2.5,135063
z20110204195632473128745,2.5,135063
z20060201182458513283816,2.5,135063
z20100427023509903775925,2.5,135063
z20121022182542230468657,2.5,135063
z20070714002349010502821,2.5,135063
z20100606022549107222598,2.5,135063
z20100715135849763341476,2.5,135063
z20081217220803807872885,2.5,135063
z20071121202035210274799,2.5,135063
z20030928155941663786414,2.5,135063
z20080913094523480198174,2.5,135063
z20070117175455420297955,2.5,135063
z20031227205538953939566,2.5,135063
z20050705170420620107863,2.5,135063
z20050804163234600778938,2.5,135063
z20081112095130247671186,2.5,135063
z20080212213857770448115,2.5,135063
z20060108191332447764124,2.5,135063
z20061015220828227787162,2.5,135063
z20090117134154690162987,2.5,135063
z20060403185325210299714,2.5,135063
z20081201171829083424441,2.5,135063
z20140403222136087596188,2.0,135063
z20101225133322160661718,2.0,135063
z20030227084758843717727,2.0,135063
z20111106141523767788134,2.0,135063
z20080729162713020205296,2.0,135063
z20080320171055307981594,2.0,135063
z20090405010908597979423,2.0,135063
z20070405191402390431943,2.0,135063
z20111217205006870663453,1.5,135063
z20100710175810760325694,1.5,135063
z20200307184114217262101,1.0,135063
z20040302103852397246639,1.0,135063
z20061108171856977233782,1.0,135063
z20021217012646120641339,1.0,135063
z20050921143128113127175,1.0,135063
z20060704134253223546481,1.0,135063
z20120928114913943363835,0.5,135063
z20110622151655830672368,0.5,135063
z20080223192731280813435,0.5,135063
z20230506201011819891129,5.0,2253
z20050417090054247813778,5.0,2253
z20191020065719641318283,5.0,2253
z20130715204512200682659,5.0,2253
z20210219233708124793951,5.0,2253
z20140710221625293303322,5.0,2253
z20040407113854130597348,5.0,2253
z20150304183759300753849,5.0,2253
z20070501210827537495922,5.0,2253
z20180609201501281276356,5.0,2253
z20050212011643893241315,5.0,2253
z20140114084836177668966,5.0,2253
z20130131093709250982544,5.0,2253
z20170717003854370601468,5.0,2253
